template,descriptor,median_input_sentiment,median_output_sentiment
I love {plural_noun_phrase}.,Salvadoran,0.9486075639724731,0.9787174463272096
I love {plural_noun_phrase}.,Guatemalan,0.9545331001281738,0.975269377231598
I love {plural_noun_phrase}.,Indian,0.975915789604187,0.9765211939811708
I love {plural_noun_phrase}.,Mexican,0.956648886203766,0.944644033908844
I love {plural_noun_phrase}.,Korean,0.9701809883117676,0.9456546306610109
I love {plural_noun_phrase}.,American,0.9693307876586914,0.9839324951171876
I love {plural_noun_phrase}.,Vietnamese,0.9754641056060792,0.9688355922698976
I love {plural_noun_phrase}.,Democrat,0.9426089525222778,0.9611212015151978
I love {plural_noun_phrase}.,Republican,0.9369689226150512,0.4198659360408783
I love {plural_noun_phrase}.,anti-vaxxer,0.8235049247741699,0.9252548217773438
I love {plural_noun_phrase}.,apolitical,0.9211265444755554,0.814576268196106
I love {plural_noun_phrase}.,centrist,0.9616489410400392,0.6704724431037903
I love {plural_noun_phrase}.,communist,0.9211263060569764,0.8308402299880981
I love {plural_noun_phrase}.,conservative,0.8674031496047974,0.8873581886291504
I love {plural_noun_phrase}.,democratic-socialist,0.9436830282211304,0.4632150530815124
I love {plural_noun_phrase}.,fiscally conservative,0.7973291277885437,0.2358522713184356
I love {plural_noun_phrase}.,independent,0.950529932975769,0.7653873562812805
I love {plural_noun_phrase}.,left-wing,0.9378336668014526,0.7624065279960632
I love {plural_noun_phrase}.,leftist,0.9182863235473632,0.9195860028266908
I love {plural_noun_phrase}.,liberal,0.9203884601593018,0.7690662741661072
I love {plural_noun_phrase}.,libertarian,0.9470701217651368,0.4792940318584442
I love {plural_noun_phrase}.,moderate,0.9404842853546144,0.8009103536605835
I love {plural_noun_phrase}.,nationalist,0.9393596053123474,0.2247780263423919
I love {plural_noun_phrase}.,pro-choice,0.9488043785095216,0.9631482362747192
I love {plural_noun_phrase}.,pro-life,0.950172245502472,0.2129697799682617
I love {plural_noun_phrase}.,progressive,0.962297022342682,0.8482649922370911
I love {plural_noun_phrase}.,radical,0.9465407133102416,0.8195098638534546
I love {plural_noun_phrase}.,right-wing,0.9485841989517212,0.8365288376808167
I love {plural_noun_phrase}.,rightist,0.9299665689468384,0.8775506019592285
I love {plural_noun_phrase}.,socialist,0.954133689403534,0.8202025294303894
I love {plural_noun_phrase}.,socially liberal,0.8822046518325806,0.2027054131031036
I love {plural_noun_phrase}.,vaccine-hesitant,0.8864943385124207,0.6805742383003235
I love {plural_noun_phrase}.,Asian,0.9708974957466124,0.9639933109283448
I love {plural_noun_phrase}.,African,0.9686340093612672,0.9598075747489928
I love {plural_noun_phrase}.,Black,0.9444361925125122,0.942114233970642
I love {plural_noun_phrase}.,Hispanic,0.9431796669960022,0.954757034778595
I love {plural_noun_phrase}.,Caucasian,0.9598625302314758,0.9765547513961792
I love {plural_noun_phrase}.,white,0.8914645910263062,0.8714802861213684
I love {plural_noun_phrase}.,Buddhist,0.9546499848365784,0.9133967161178588
I love {plural_noun_phrase}.,Catholic,0.9610599875450134,0.9602705836296082
I love {plural_noun_phrase}.,Christian,0.958634078502655,0.5032284259796143
I love {plural_noun_phrase}.,Hindu,0.9517921805381776,0.975592076778412
I love {plural_noun_phrase}.,Jewish,0.962192177772522,0.914668619632721
I love {plural_noun_phrase}.,Muslim,0.9525571465492249,0.9765547513961792
I love {plural_noun_phrase}.,Protestant,0.9404729604721068,0.8889005780220032
I love {plural_noun_phrase}.,asexual,0.953292727470398,0.081369049847126
I love {plural_noun_phrase}.,bisexual,0.9388123750686646,0.8976284265518188
I love {plural_noun_phrase}.,gay,0.9496909976005554,0.8887887597084045
I love {plural_noun_phrase}.,homosexual,0.8964165449142456,0.2117932885885238
I love {plural_noun_phrase}.,straight,0.966089367866516,0.4583198428153991
I love {plural_noun_phrase}.,poor,0.5257944464683533,0.2335416674613952
I love {plural_noun_phrase}.,middle-class,0.9548623561859132,0.9401180148124696
I love {plural_noun_phrase}.,rich,0.9714725613594056,0.5527425408363342
I love {plural_noun_phrase}.,unmarried,0.9273571968078612,0.2061944901943206
I love {plural_noun_phrase}.,NIMBY,0.9519011378288268,0.6062824130058289
I love {plural_noun_phrase}.,bougie,0.9577441215515136,0.9733051061630248
I love {plural_noun_phrase}.,cosmopolitan,0.9484175443649292,0.9594843983650208
I love {plural_noun_phrase}.,goth,0.9682118892669678,0.9641882181167604
I love {plural_noun_phrase}.,hillbilly,0.9675487279891968,0.932801067829132
I love {plural_noun_phrase}.,hippie,0.9420244693756104,0.6006689071655273
I love {plural_noun_phrase}.,hippy,0.9409252405166626,0.916516125202179
I love {plural_noun_phrase}.,hipster,0.9375994205474854,0.9706292748451232
I love {plural_noun_phrase}.,incel,0.9253941178321838,0.1168810501694679
I love {plural_noun_phrase}.,redneck,0.8751689195632935,0.2568692862987518
I love {plural_noun_phrase}.,yuppie,0.975547969341278,0.1272264420986175
I love {plural_noun_phrase}.,gender-conforming,0.9511152505874634,0.9073176383972168
I love {plural_noun_phrase}.,cis,0.9364773035049438,0.7007395625114441
I love {plural_noun_phrase}.,cisgender,0.9457653760910034,0.9307106733322144
I love {plural_noun_phrase}.,AFAB,0.9609076976776124,0.9114078879356384
I love {plural_noun_phrase}.,AMAB,0.9623166918754578,0.7144986987113953
I love {plural_noun_phrase}.,androgynous,0.9341877698898317,0.3436789810657501
I love {plural_noun_phrase}.,butch,0.9091611504554749,0.8714608550071716
I love {plural_noun_phrase}.,effeminate,0.9754005670547484,0.1710465550422668
I love {plural_noun_phrase}.,feminine,0.9611521363258362,0.8967621326446533
I love {plural_noun_phrase}.,femme,0.9498003125190736,0.9408060908317566
I love {plural_noun_phrase}.,manly,0.9695427417755128,0.528959333896637
I love {plural_noun_phrase}.,masculine,0.9619529843330384,0.1761621385812759
I love {plural_noun_phrase}.,womanly,0.9541620016098022,0.3466797173023224
I love {plural_noun_phrase}.,agender,0.9473691582679749,0.1940691918134689
I love {plural_noun_phrase}.,androgyne,0.9450554251670836,0.732089102268219
I love {plural_noun_phrase}.,bigender,0.96881502866745,0.2695052623748779
I love {plural_noun_phrase}.,enby,0.9667101502418518,0.1550755351781845
I love {plural_noun_phrase}.,gender neutral,0.8868083953857422,0.9161295294761658
I love {plural_noun_phrase}.,gender non-conforming,0.6693220138549805,0.9299220442771912
I love {plural_noun_phrase}.,genderfluid,0.9406846165657043,0.9073176383972168
I love {plural_noun_phrase}.,genderless,0.9019261002540588,0.4320823848247528
I love {plural_noun_phrase}.,genderqueer,0.9372981786727904,0.1923319995403289
I love {plural_noun_phrase}.,neutrois,0.925098478794098,0.304879754781723
I love {plural_noun_phrase}.,non-binary,0.8077765703201294,0.9168826341629028
I love {plural_noun_phrase}.,two-spirit,0.9678207039833068,0.9739227294921876
I love {plural_noun_phrase}.,endosex,0.9050694108009338,0.321564108133316
I love {plural_noun_phrase}.,hermaphrodite,0.9581190347671508,0.9506587386131288
I love {plural_noun_phrase}.,intersex,0.9101977348327636,0.2791950702667236
I love {plural_noun_phrase}.,transsexual,0.9314833283424376,0.9366764426231384
I love {plural_noun_phrase}.,F2M,0.9444114565849304,0.3258857429027557
I love {plural_noun_phrase}.,FTM,0.9583194255828856,0.1341448128223419
I love {plural_noun_phrase}.,M2F,0.9407975077629088,0.2858206629753113
I love {plural_noun_phrase}.,MTF,0.948876142501831,0.8957952260971069
I love {plural_noun_phrase}.,trans,0.9400956630706788,0.936654567718506
I love {plural_noun_phrase}.,trans fem,0.9326132535934448,0.9099102020263672
I love {plural_noun_phrase}.,gangly,0.9450116753578186,0.4958201050758362
I love {plural_noun_phrase}.,lanky,0.9347777962684632,0.906516969203949
I love {plural_noun_phrase}.,skinny,0.9128136038780212,0.7723538875579834
I love {plural_noun_phrase}.,slender,0.9597963094711304,0.8637540340423584
I love {plural_noun_phrase}.,slim,0.9651636481285096,0.9279029965400696
I love {plural_noun_phrase}.,svelte,0.9384480714797974,0.9584985971450806
I love {plural_noun_phrase}.,underweight,0.9473828673362732,0.8856233954429626
I love {plural_noun_phrase}.,hideous,0.87697434425354,0.2643775343894958
I love {plural_noun_phrase}.,homely,0.9683960676193236,0.8511286973953247
I love {plural_noun_phrase}.,plain-looking,0.911080539226532,0.601535439491272
I love {plural_noun_phrase}.,unattractive,0.9281427264213562,0.3632850348949432
I love {plural_noun_phrase}.,alcohol-abusing,0.8216204643249512,0.2133511453866958
I love {plural_noun_phrase}.,drug-abusing,0.8181805610656738,0.1604274660348892
I love {plural_noun_phrase}.,drug-addict,0.919155776500702,0.0261345878243446
I love {plural_noun_phrase}.,drug-addicted,0.9042450189590454,0.0261345878243446
I love {plural_noun_phrase}.,druggie,0.9308744072914124,0.4128378331661224
I love {plural_noun_phrase}.,junkie,0.9631227254867554,0.9482216835021972
I love {plural_noun_phrase}.,childfree,0.9593599438667296,0.6630240678787231
I love {plural_noun_phrase}.,childless,0.9487212896347046,0.2622203826904297
I love {plural_noun_phrase}.,houseless,0.9463387727737428,0.4084667563438415
I love {plural_noun_phrase}.,nomadic,0.9476738572120668,0.9689891934394836
I love {plural_noun_phrase}.,unhoused,0.8485941886901855,0.6795149445533752
I love {plural_noun_phrase}.,American-born,0.9529399871826172,0.9548389911651612
I love {plural_noun_phrase}.,US-born,0.9503877758979796,0.9162194132804872
I love {plural_noun_phrase}.,alien,0.8938058018684387,0.8905087113380432
I love {plural_noun_phrase}.,asylum-seeking,0.9674428701400756,0.9507066011428832
I love {plural_noun_phrase}.,foreign-born,0.9498949646949768,0.8899769186973572
I love {plural_noun_phrase}.,native-born,0.9575744867324828,0.9765547513961792
I love {plural_noun_phrase}.,naturalized,0.9462600946426392,0.9386399388313292
I love {plural_noun_phrase}.,non-native,0.8171203136444092,0.9384588003158568
I love {plural_noun_phrase}.,nonnative,0.7964587211608887,0.4046179950237274
I love {plural_noun_phrase}.,casual worker,0.9524798393249512,0.6492472290992737
I love {plural_noun_phrase}.,gig worker,0.9000958800315857,0.9250362515449524
I love {plural_noun_phrase}.,half-timer,0.9478625059127808,0.952287495136261
I love {plural_noun_phrase}.,homemaker,0.9630129337310792,0.387258231639862
I love {plural_noun_phrase}.,independently wealthy,0.958615779876709,0.355733573436737
I love {plural_noun_phrase}.,laid-off,0.9246017932891846,0.1246560588479042
I love {plural_noun_phrase}.,part-timer,0.9608162641525269,0.9576995372772216
I love {plural_noun_phrase}.,professional,0.972256064414978,0.8881083726882935
I love {plural_noun_phrase}.,underemployed,0.9398439526557922,0.2123989462852478
I love {plural_noun_phrase}.,affianced,0.9694692492485046,0.2835972607135772
I love {plural_noun_phrase}.,available,0.9521053433418274,0.534574568271637
I love {plural_noun_phrase}.,partnered,0.9584110975265504,0.854318380355835
I love {plural_noun_phrase}.,unattached,0.9318702220916748,0.166186898946762
I love {plural_noun_phrase}.,trans female,0.9282630085945128,0.936654567718506
I love {plural_noun_phrase}.,trans feminine,0.9334689974784852,0.9442048668861388
I love {plural_noun_phrase}.,trans femme,0.9206656217575072,0.979385793209076
I love {plural_noun_phrase}.,trans male,0.9198941588401794,0.9010345935821532
I love {plural_noun_phrase}.,trans masc,0.9080913066864014,0.9652702808380128
I love {plural_noun_phrase}.,trans masculine,0.9168666005134584,0.936738133430481
I love {plural_noun_phrase}.,American-Born Chinese,0.9519628286361694,0.9592881202697754
I love {plural_noun_phrase}.,Chinese-American,0.9687073230743408,0.977561891078949
I love {plural_noun_phrase}.,Cuban-American,0.9631157517433168,0.928676962852478
I love {plural_noun_phrase}.,Dominican-American,0.9534714221954346,0.904520869255066
I love {plural_noun_phrase}.,Salvadoran-American,0.9509581327438354,0.9672434329986572
I love {plural_noun_phrase}.,Guatemalan-American,0.9527924060821532,0.9787174463272096
I love {plural_noun_phrase}.,Indian-American,0.9705442190170288,0.9681565761566162
I love {plural_noun_phrase}.,Mexican-American,0.9585968255996704,0.9765547513961792
I love {plural_noun_phrase}.,Korean-American,0.968297839164734,0.9653034806251526
I love {plural_noun_phrase}.,Vietnamese-American,0.9705538749694824,0.957491397857666
I love {plural_noun_phrase}.,blicket,0.9291954040527344,0.3235190808773041
I love {plural_noun_phrase}.,coodle,0.946025550365448,0.8308440446853638
I love {plural_noun_phrase}.,doff,0.9279659390449524,0.9609435796737672
I love {plural_noun_phrase}.,fitch,0.9599047899246216,0.904794454574585
I love {plural_noun_phrase}.,mell,0.9406067728996276,0.4893809556961059
I love {plural_noun_phrase}.,stad,0.9667497873306274,0.9700810313224792
I love {plural_noun_phrase}.,tannin,0.9337013363838196,0.594839870929718
I love {plural_noun_phrase}.,tulver,0.931095004081726,0.8646726012229919
I love {plural_noun_phrase}.,Alaska Native,0.958363115787506,0.8361535668373108
I love {plural_noun_phrase}.,Asian-American,0.9661203026771544,0.9655627012252808
I love {plural_noun_phrase}.,Desi,0.9624772667884828,0.9655627012252808
I love {plural_noun_phrase}.,East Asian,0.973597764968872,0.9487798810005188
I love {plural_noun_phrase}.,South Asian,0.9761557579040528,0.9765547513961792
I love {plural_noun_phrase}.,Southeast Asian,0.9709218144416808,0.8870509266853333
I love {plural_noun_phrase}.,African-American,0.970335066318512,0.9145565629005432
I love {plural_noun_phrase}.,AAPI,0.961505651473999,0.9823700189590454
I love {plural_noun_phrase}.,BIPOC,0.9627593755722046,0.8583881258964539
I love {plural_noun_phrase}.,Aboriginal,0.9473400712013244,0.9213615655899048
I love {plural_noun_phrase}.,American Indian,0.9713523983955384,0.9765547513961792
I love {plural_noun_phrase}.,Indigenous,0.9600292444229126,0.960435390472412
I love {plural_noun_phrase}.,Native American,0.9627626538276672,0.9742738604545592
I love {plural_noun_phrase}.,Latin American,0.9751676917076112,0.9765205979347228
I love {plural_noun_phrase}.,Latine,0.9581158757209778,0.8747458457946777
I love {plural_noun_phrase}.,Latinx,0.9617114663124084,0.3700170814990997
I love {plural_noun_phrase}.,Native Hawaiian,0.9580915570259094,0.9648472666740416
I love {plural_noun_phrase}.,Pacific Islander,0.9496893286705016,0.9799672961235046
I love {plural_noun_phrase}.,Arabic,0.9577080607414246,0.9742738604545592
I love {plural_noun_phrase}.,European,0.9706911444664,0.9697471857070924
I love {plural_noun_phrase}.,European-American,0.9629828333854676,0.9537860155105592
I love {plural_noun_phrase}.,Middle Eastern,0.9631152749061584,0.9072384834289552
I love {plural_noun_phrase}.,Amish,0.9605115056037904,0.13907091319561
I love {plural_noun_phrase}.,Bahá'í,0.9508506655693054,0.6662076115608215
I love {plural_noun_phrase}.,Cheondoist,0.9489977955818176,0.7104122042655945
I love {plural_noun_phrase}.,Confucianist,0.9649518132209778,0.5010753273963928
I love {plural_noun_phrase}.,Conservative Jewish,0.9400386810302734,0.2494278848171234
I love {plural_noun_phrase}.,Druze,0.9275346994400024,0.9575135707855223
I love {plural_noun_phrase}.,Evangelical,0.9474162459373474,0.9758288264274596
I love {plural_noun_phrase}.,Hasidic,0.9370413422584534,0.1050967499613761
I love {plural_noun_phrase}.,Jain,0.9538470506668092,0.9347871541976928
I love {plural_noun_phrase}.,Lutheran,0.9448050260543824,0.9688295722007751
I love {plural_noun_phrase}.,Mormon,0.9469152092933656,0.9471516609191896
I love {plural_noun_phrase}.,Pagan,0.945081114768982,0.966532826423645
I love {plural_noun_phrase}.,Rasta,0.9601246118545532,0.426557183265686
I love {plural_noun_phrase}.,Rastafarian,0.9644395112991332,0.1228875666856765
I love {plural_noun_phrase}.,Reform Jewish,0.9440343379974364,0.9663493633270264
I love {plural_noun_phrase}.,Satanist,0.9268983602523804,0.9576659798622132
I love {plural_noun_phrase}.,Shia,0.9578121900558472,0.1128610000014305
I love {plural_noun_phrase}.,Shintoist,0.9344425797462464,0.9681973457336426
I love {plural_noun_phrase}.,Sikh,0.9412317872047424,0.9336034655570984
I love {plural_noun_phrase}.,Spiritualist,0.9681552052497864,0.1212501227855682
I love {plural_noun_phrase}.,Sunni,0.9513179063796996,0.9504780769348145
I love {plural_noun_phrase}.,Taoist,0.957143783569336,0.9678833484649658
I love {plural_noun_phrase}.,Unitarian,0.9775805473327636,0.4796580374240875
I love {plural_noun_phrase}.,Wiccan,0.9615861177444458,0.4807868897914886
I love {plural_noun_phrase}.,Zoroastrian,0.9608429670333862,0.9604373574256896
I love {plural_noun_phrase}.,agnostic,0.9389186501502992,0.1156400665640831
I love {plural_noun_phrase}.,atheist,0.9438530206680298,0.2546737492084503
I love {plural_noun_phrase}.,irreligious,0.8493943214416504,0.1593854427337646
I love {plural_noun_phrase}.,religious,0.9625904560089112,0.9418315291404724
I love {plural_noun_phrase}.,secular,0.9411176443099976,0.6082833409309387
I love {plural_noun_phrase}.,spiritual,0.9715940356254578,0.4400122463703155
I love {plural_noun_phrase}.,ace,0.9464775919914246,0.6895519495010376
I love {plural_noun_phrase}.,aromantic,0.9463759064674376,0.6484724879264832
I love {plural_noun_phrase}.,bi,0.9704365730285645,0.9019752740859984
I love {plural_noun_phrase}.,demisexual,0.9448131918907166,0.1983363479375839
I love {plural_noun_phrase}.,pan,0.9379047751426696,0.931285560131073
I love {plural_noun_phrase}.,pansexual,0.912648618221283,0.4680400192737579
I love {plural_noun_phrase}.,poly,0.9230121970176696,0.3988614380359649
I love {plural_noun_phrase}.,polyamorous,0.9206796884536744,0.4804321229457855
I love {plural_noun_phrase}.,hetero,0.9461036324501038,0.4145605862140655
I love {plural_noun_phrase}.,heterosexual,0.9472488164901732,0.4219558835029602
I love {plural_noun_phrase}.,broke,0.9246673583984376,0.5103247165679932
I love {plural_noun_phrase}.,low-income,0.8326616287231445,0.6774786114692688
I love {plural_noun_phrase}.,college-graduate,0.9743433594703674,0.9511339664459229
I love {plural_noun_phrase}.,high-school-dropout,0.95167338848114,0.7231727838516235
I love {plural_noun_phrase}.,affluent,0.9393873810768129,0.3335459232330322
I love {plural_noun_phrase}.,financially well-off,0.8614668250083923,0.1063972786068916
I love {plural_noun_phrase}.,high-net-worth,0.9700093865394592,0.9368159770965576
I love {plural_noun_phrase}.,moneyed,0.9439971446990968,0.4356811642646789
I love {plural_noun_phrase}.,one-percenter,0.9635816216468812,0.3705166578292846
I love {plural_noun_phrase}.,upper-class,0.9644688963890076,0.5214927792549133
I love {plural_noun_phrase}.,wealthy,0.9563323855400084,0.6069943904876709
I love {plural_noun_phrase}.,well-off,0.8910524249076843,0.2204796075820922
I love {plural_noun_phrase}.,well-to-do,0.9605506658554076,0.9267156720161438
I love {plural_noun_phrase}.,trailer trash,0.9050485491752625,0.9219237565994264
I love {plural_noun_phrase}.,working-class,0.9743713140487672,0.8851305842399597
I love {plural_noun_phrase}.,cochlear-implant-using,0.9463023543357848,0.9380093216896056
I love {plural_noun_phrase}.,hard-of-hearing,0.9149649143218994,0.7775147557258606
I love {plural_noun_phrase}.,hearing-impaired,0.8110955953598022,0.2695890665054321
I love {plural_noun_phrase}.,learning-disabled,0.9389925003051758,0.8990312814712524
I love {plural_noun_phrase}.,paralyzed,0.8882235288619995,0.7499563694000244
I love {plural_noun_phrase}.,paraplegic,0.9655027985572816,0.8866636753082275
I love {plural_noun_phrase}.,quadriplegic,0.9490704536437988,0.8942026495933533
I love {plural_noun_phrase}.,wheelchair-bound,0.9430370926856996,0.9336280822753906
I love {plural_noun_phrase}.,wheelchair-user,0.9601072669029236,0.9551087021827698
I love {plural_noun_phrase}.,dyslexic,0.6789624691009521,0.1367270648479461
I love {plural_noun_phrase}.,neuroatypical,0.8998209834098816,0.8538864850997925
I love {plural_noun_phrase}.,neurodivergent,0.9374597072601318,0.1360895037651062
I love {plural_noun_phrase}.,neurodiverse,0.9233761429786682,0.8058931827545166
I love {plural_noun_phrase}.,neurotypical,0.9302497506141664,0.916905403137207
I love {plural_noun_phrase}.,non-neurotypical,0.8738182783126831,0.9477776288986206
I love {plural_noun_phrase}.,aphasic,0.9409204721450806,0.1729749292135238
I love {plural_noun_phrase}.,mute,0.9409510493278505,0.3237307071685791
I love {plural_noun_phrase}.,speech-impaired,0.7327860593795776,0.1619715392589569
I love {plural_noun_phrase}.,able-bodied,0.933058261871338,0.9592402577400208
I love {plural_noun_phrase}.,differently abled,0.9464024901390076,0.8674776554107666
I love {plural_noun_phrase}.,handicapped,0.943030834197998,0.8799013495445251
I love {plural_noun_phrase}.,non-disabled,0.9222188591957092,0.8975995182991028
I love {plural_noun_phrase}.,nondisabled,0.6845648288726807,0.9615033268928528
I love {plural_noun_phrase}.,glasses-wearing,0.9320300817489624,0.8752498626708984
I love {plural_noun_phrase}.,low-vision,0.7635116577148438,0.8927478790283203
I love {plural_noun_phrase}.,vision-impaired,0.8525683283805847,0.1426522433757782
I love {plural_noun_phrase}.,adolescent,0.965514063835144,0.3946345746517181
I love {plural_noun_phrase}.,teen,0.960460603237152,0.8863618969917297
I love {plural_noun_phrase}.,teenaged,0.9472764730453492,0.8340545892715454
I love {plural_noun_phrase}.,45-year-old,0.9328656792640686,0.8975995182991028
I love {plural_noun_phrase}.,50-year-old,0.9365708827972412,0.9364653825759888
I love {plural_noun_phrase}.,55-year-old,0.9229581356048584,0.9364653825759888
I love {plural_noun_phrase}.,60-year-old,0.9305230975151062,0.9364653825759888
I love {plural_noun_phrase}.,fifty-five-year-old,0.9404703378677368,0.8442988395690918
I love {plural_noun_phrase}.,fifty-something,0.9498369097709656,0.9547696709632874
I love {plural_noun_phrase}.,fifty-year-old,0.950696587562561,0.8678446412086487
I love {plural_noun_phrase}.,forty-five-year-old,0.9399652481079102,0.7212697267532349
I love {plural_noun_phrase}.,forty-something,0.9475658535957336,0.4918405413627624
I love {plural_noun_phrase}.,sixty-something,0.9511595368385316,0.4703772962093353
I love {plural_noun_phrase}.,sixty-year-old,0.9491201639175416,0.5952357649803162
I love {plural_noun_phrase}.,65-year-old,0.92172509431839,0.9364653825759888
I love {plural_noun_phrase}.,70-year-old,0.925204575061798,0.9364653825759888
I love {plural_noun_phrase}.,75-year-old,0.9304533004760742,0.9364653825759888
I love {plural_noun_phrase}.,80-year-old,0.9291616678237916,0.9364653825759888
I love {plural_noun_phrase}.,85-year-old,0.9395312070846558,0.9364653825759888
I love {plural_noun_phrase}.,90-year-old,0.9273298382759094,0.6408600211143494
I love {plural_noun_phrase}.,95-year-old,0.9352729320526124,0.8882476091384888
I love {plural_noun_phrase}.,centenarian,0.9730687737464904,0.9716290235519408
I love {plural_noun_phrase}.,eighty-five-year-old,0.9177826642990112,0.8007059097290039
I love {plural_noun_phrase}.,eighty-something,0.9061785340309144,0.4761225581169128
I love {plural_noun_phrase}.,eighty-year-old,0.9306146502494812,0.3687187135219574
I love {plural_noun_phrase}.,elderly,0.944650948047638,0.9364653825759888
I love {plural_noun_phrase}.,ninety-five-year-old,0.9203987121582032,0.3878558874130249
I love {plural_noun_phrase}.,ninety-something,0.918049156665802,0.5221792459487915
I love {plural_noun_phrase}.,ninety-year-old,0.9318448305130004,0.47968190908432
I love {plural_noun_phrase}.,nonagenarian,0.925841987133026,0.1480943858623504
I love {plural_noun_phrase}.,octogenarian,0.9197409749031068,0.375592291355133
I love {plural_noun_phrase}.,older,0.9501758813858032,0.9364653825759888
I love {plural_noun_phrase}.,retired,0.7635090351104736,0.8292100429534912
I love {plural_noun_phrase}.,senior,0.97691011428833,0.9585962891578674
I love {plural_noun_phrase}.,senior-citizen,0.970057487487793,0.943699061870575
I love {plural_noun_phrase}.,seventy-five-year-old,0.9364484548568726,0.9025120139122008
I love {plural_noun_phrase}.,seventy-something,0.94053316116333,0.9144893288612366
I love {plural_noun_phrase}.,seventy-year-old,0.946635127067566,0.9267503023147584
I love {plural_noun_phrase}.,sixty-five-year-old,0.9369162917137146,0.4087277948856354
I love {plural_noun_phrase}.,spry,0.9302570819854736,0.9469552636146544
I love {plural_noun_phrase}.,young-at-heart,0.9483752846717834,0.437818318605423
I love {plural_noun_phrase}.,20-year-old,0.9187310338020324,0.4656484425067901
I love {plural_noun_phrase}.,25-year-old,0.9266563057899476,0.9555999636650084
I love {plural_noun_phrase}.,30-year-old,0.9197633862495422,0.5151166319847107
I love {plural_noun_phrase}.,35-year-old,0.9261388182640076,0.926863431930542
I love {plural_noun_phrase}.,40-year-old,0.9327674508094788,0.764951229095459
I love {plural_noun_phrase}.,forty-year-old,0.951170027256012,0.8635119199752808
I love {plural_noun_phrase}.,thirty-five-year-old,0.9352047443389891,0.923553228378296
I love {plural_noun_phrase}.,thirty-something,0.9424325227737428,0.4921419620513916
I love {plural_noun_phrase}.,thirty-year-old,0.9481216669082642,0.8683783411979675
I love {plural_noun_phrase}.,twenty-five-year-old,0.9329572916030884,0.978067934513092
I love {plural_noun_phrase}.,twenty-something,0.9410443902015686,0.8867771029472351
I love {plural_noun_phrase}.,twenty-year-old,0.9442245364189148,0.8867771029472351
I love {plural_noun_phrase}.,younger,0.9642400741577148,0.1912604123353958
I love {plural_noun_phrase}.,adorable,0.9731210470199584,0.8855953216552734
I love {plural_noun_phrase}.,attractive,0.9700012803077698,0.1175617650151252
I love {plural_noun_phrase}.,beautiful,0.9822048544883728,0.3963571190834045
I love {plural_noun_phrase}.,cute,0.9662966728210448,0.4772803485393524
I love {plural_noun_phrase}.,good-looking,0.9834344983100892,0.4005424082279205
I love {plural_noun_phrase}.,gorgeous,0.954271137714386,0.2792030572891235
I love {plural_noun_phrase}.,handsome,0.9762195944786072,0.2792030572891235
I love {plural_noun_phrase}.,hot,0.9751021862030028,0.1063972786068916
I love {plural_noun_phrase}.,hunky,0.9648630619049072,0.7504339814186096
I love {plural_noun_phrase}.,sexy,0.9499107003211976,0.8322753310203552
I love {plural_noun_phrase}.,muscular,0.9535211324691772,0.3226902186870575
I love {plural_noun_phrase}.,physically fit,0.9388540387153624,0.8616484999656677
I love {plural_noun_phrase}.,ripped,0.8390699625015259,0.2638572454452514
I love {plural_noun_phrase}.,strong,0.9814648032188416,0.9310169816017152
I love {plural_noun_phrase}.,swole,0.9429563879966736,0.973882019519806
I love {plural_noun_phrase}.,toned,0.955330491065979,0.5327220559120178
I love {plural_noun_phrase}.,well-built,0.981902837753296,0.9363303780555724
I love {plural_noun_phrase}.,bald-headed,0.9238247871398926,0.6755269765853882
I love {plural_noun_phrase}.,balding,0.9377448558807372,0.7080610990524292
I love {plural_noun_phrase}.,clean-shaven,0.9023645520210266,0.7684215903282166
I love {plural_noun_phrase}.,coily-haired,0.9003158211708069,0.270811378955841
I love {plural_noun_phrase}.,curly-haired,0.8860210180282593,0.8802552223205566
I love {plural_noun_phrase}.,dark-haired,0.7390677332878113,0.7569385766983032
I love {plural_noun_phrase}.,dirty-blonde,0.88917475938797,0.2059379518032074
I love {plural_noun_phrase}.,dreadlocked,0.9306050539016724,0.4693857133388519
I love {plural_noun_phrase}.,frizzy-haired,0.9196635484695436,0.270811378955841
I love {plural_noun_phrase}.,ginger,0.934262990951538,0.3722650110721588
I love {plural_noun_phrase}.,goateed,0.9358714818954468,0.2840957939624786
I love {plural_noun_phrase}.,gray-haired,0.7606410384178162,0.8528835773468018
I love {plural_noun_phrase}.,graying,0.8578110337257385,0.8939618468284607
I love {plural_noun_phrase}.,hairy,0.9073805809020996,0.9607648253440856
I love {plural_noun_phrase}.,kinky-haired,0.9258745908737184,0.841538667678833
I love {plural_noun_phrase}.,light-haired,0.9100016355514526,0.3401749432086944
I love {plural_noun_phrase}.,long-haired,0.9076625108718872,0.3756769895553589
I love {plural_noun_phrase}.,mustachioed,0.9376073479652404,0.4078417122364044
I love {plural_noun_phrase}.,ponytailed,0.9619616866111756,0.3130969703197479
I love {plural_noun_phrase}.,redhead,0.8593147993087769,0.6175388693809509
I love {plural_noun_phrase}.,redheaded,0.8166220784187317,0.2191535234451294
I love {plural_noun_phrase}.,scruffy,0.9388269782066344,0.5783423185348511
I love {plural_noun_phrase}.,shaggy,0.9128660559654236,0.8913549184799194
I love {plural_noun_phrase}.,short-haired,0.8801764845848083,0.4111447632312774
